idPlayer,qtKill,qtAssist,qtDeath,qtHs,qtBombeDefuse,qtBombePlant,qtTk,qtTkAssist,qt1Kill,qt2Kill,qt3Kill,qt4Kill,qt5Kill,qtFirstKill,vlDamage,qtHits,qtShots,qtLastAlive,qtClutchWon,qtRoundsPlayed,qtSurvived,qtTrade,qtFlashAssist,qtHitHeadshot,qtHitChest,qtHitStomach,qtHitLeftAtm,qtHitRightArm,qtHitLeftLeg,qtHitRightLeg,gamesWinned,descMapName_de_ancient,descMapName_de_dust2,descMapName_de_inferno,descMapName_de_mirage,descMapName_de_nuke,descMapName_de_overpass,descMapName_de_train,descMapName_de_vertigo,KDA,hitRate,ADR,HSRate,gamesPlayed,winRate,weightedHitRate,brilliantPerformance,grade
85,1787,483,2034,730,33,122,1.0,22.0,861,320,82,10,0,263,248730,6588.0,72094,42.0,27,2781,703.0,363.0,58.0,958.0,3048.0,1394.0,187.0,512.0,216.0,273.0,57,0,1,29,44,0,23,2,1,1.1160275319567354,0.0913806974228091,89.43905070118663,0.013288207063001082,100,0.57,0.10694579299248202,2.0365,E
86,1917,382,1890,732,31,204,1.0,15.0,794,344,109,25,1,214,247968,6523.0,44288,55.0,34,2710,758.0,310.0,39.0,958.0,3141.0,1323.0,191.0,521.0,182.0,207.0,49,6,13,21,22,6,11,4,17,1.2164021164021164,0.14728594653179192,91.5011070110701,0.02163114161849711,100,0.49,0.1739694725433526,2.0065000000000004,D
87,1669,332,2043,635,23,101,1.0,15.0,770,307,75,12,2,255,221514,5535.0,38531,71.0,31,2767,633.0,360.0,34.0,769.0,2559.0,1250.0,161.0,464.0,126.0,206.0,47,2,5,16,44,13,2,2,16,0.9794419970631424,0.143650567075861,80.05565594506686,0.019957955931587553,100,0.47,0.17135657003451768,1.8144999999999998,E
88,1673,398,2007,706,31,144,2.0,22.0,765,285,91,15,0,257,227518,6166.0,50944,70.0,36,2736,682.0,334.0,45.0,931.0,2798.0,1316.0,152.0,486.0,233.0,250.0,46,4,19,13,27,4,11,2,20,1.0318883906327851,0.12103486180904523,83.15716374269006,0.018274968592964826,100,0.46,0.14184261149497485,1.9920000000000002,E
89,2280,362,1926,1082,30,125,3.0,25.0,793,407,164,38,5,374,291168,6472.0,45154,64.0,49,2658,668.0,296.0,65.0,1335.0,3066.0,1056.0,163.0,510.0,160.0,182.0,55,4,23,13,45,2,4,1,8,1.371754932502596,0.14333170926163796,109.54401805869074,0.029565487000044292,100,0.55,0.18111573725472824,3.07,A
90,2311,385,1769,974,42,177,2.0,24.0,809,412,162,40,6,356,294153,7107.0,55080,115.0,83,2678,785.0,302.0,64.0,1242.0,3322.0,1374.0,190.0,550.0,214.0,215.0,53,1,5,33,36,11,2,2,10,1.524024872809497,0.12903050108932462,109.84055265123226,0.022549019607843137,100,0.53,0.15685058097312998,2.863,B
91,1803,328,1835,807,39,108,0.0,16.0,781,331,95,17,1,254,233088,5884.0,43862,63.0,42,2590,689.0,336.0,30.0,983.0,2772.0,1088.0,168.0,484.0,188.0,201.0,60,1,9,5,61,15,3,4,1,1.1613079019073569,0.13414800966668186,89.99536679536679,0.022411198759746478,99,0.6060606060606061,0.1633099265879349,2.2116161616161616,D
92,1314,263,1351,474,21,73,0.0,9.0,564,231,77,13,0,195,171697,4471.0,30296,53.0,34,1859,491.0,203.0,28.0,612.0,1983.0,986.0,134.0,384.0,179.0,193.0,33,2,8,19,21,6,5,2,8,1.1672834937083643,0.14757723791919725,92.35987089833243,0.020200686559281752,71,0.4647887323943662,0.17045517560073936,1.970422535211268,D
93,1962,406,1897,610,33,202,0.0,19.0,863,350,108,17,1,322,251174,6436.0,47343,51.0,40,2681,722.0,362.0,43.0,793.0,2869.0,1480.0,175.0,556.0,260.0,303.0,52,2,3,33,30,1,13,5,13,1.2482867685819716,0.13594406776080942,93.68668407310705,0.016750100331622414,100,0.52,0.1549720127579579,1.9215,D
94,422,79,455,186,6,19,0.0,3.0,196,69,21,6,0,54,53538,1417.0,11207,9.0,5,633,167.0,78.0,6.0,232.0,669.0,293.0,41.0,126.0,26.0,30.0,12,0,6,6,7,0,1,1,2,1.1010989010989012,0.12643883287231195,84.5781990521327,0.020701347372178103,23,0.5217391304347826,0.15409743910056214,2.1478260869565218,D
95,446,73,299,150,7,35,0.0,4.0,152,73,34,11,0,40,54241,1486.0,7555,17.0,15,495,175.0,41.0,9.0,202.0,711.0,341.0,32.0,119.0,43.0,38.0,11,1,2,4,9,0,1,1,1,1.7357859531772575,0.19669093315684977,109.57777777777778,0.026737260092653873,19,0.5789473684210527,0.2304116479152879,2.286842105263158,A
96,1742,353,1639,512,37,175,0.0,26.0,790,299,89,15,4,183,224060,6265.0,40121,66.0,50,2445,728.0,281.0,53.0,640.0,2390.0,1776.0,164.0,471.0,385.0,439.0,52,5,9,20,16,3,16,1,21,1.2782184258694327,0.15615263826923556,91.640081799591,0.015951745968445452,91,0.5714285714285714,0.17244485431569503,1.6714285714285717,D
97,468,81,384,128,11,39,1.0,1.0,179,82,28,7,2,70,58198,1490.0,9593,16.0,12,571,168.0,62.0,1.0,173.0,693.0,335.0,49.0,116.0,57.0,67.0,8,0,4,6,2,1,2,4,2,1.4296875,0.15532158865839674,101.922942206655,0.018033983112686332,21,0.38095238095238093,0.17560200145939747,1.9833333333333336,C
98,1849,368,1478,583,36,123,3.0,30.0,724,365,110,11,3,304,237105,5918.0,46767,63.0,35,2210,689.0,243.0,36.0,725.0,2602.0,1442.0,161.0,450.0,263.0,275.0,49,0,6,21,39,2,6,1,6,1.5,0.12654221994141168,107.28733031674209,0.01550238415977078,81,0.6049382716049383,0.14598263732974107,2.253703703703704,B
99,568,178,990,199,17,68,1.0,7.0,347,79,17,3,0,62,80647,2404.0,20127,36.0,13,1312,299.0,174.0,15.0,257.0,988.0,612.0,89.0,182.0,127.0,149.0,19,2,7,18,9,9,3,1,2,0.7535353535353535,0.11944154618174592,61.46875,0.01276891737467084,51,0.37254901960784315,0.13233815273016347,1.0598039215686275,G
100,178,34,168,80,2,8,0.0,3.0,62,30,17,1,0,32,23488,560.0,3146,7.0,8,222,44.0,31.0,1.0,99.0,287.0,85.0,12.0,43.0,16.0,18.0,4,0,0,4,1,0,0,1,1,1.2619047619047619,0.17800381436745072,105.8018018018018,0.03146853146853147,7,0.5714285714285714,0.2197679593134139,3.3642857142857143,A
101,169,57,311,61,4,43,0.0,2.0,110,20,5,1,0,22,24858,706.0,8850,9.0,7,449,128.0,57.0,6.0,85.0,260.0,216.0,18.0,50.0,41.0,36.0,11,0,3,5,7,0,0,0,1,0.7266881028938906,0.07977401129943502,55.363028953229396,0.0096045197740113,16,0.6875,0.08871412429378532,1.0906250000000002,G
102,560,91,445,288,7,36,1.0,12.0,233,99,36,4,1,69,72618,1679.0,12805,19.0,14,700,225.0,71.0,29.0,381.0,821.0,242.0,42.0,126.0,34.0,33.0,14,0,5,4,7,2,4,2,2,1.4629213483146069,0.13112065599375244,103.74,0.02975400234283483,26,0.5384615384615384,0.16562748926200704,2.9480769230769233,B
103,490,100,513,186,10,38,1.0,3.0,223,101,20,1,0,81,66822,1943.0,15053,25.0,16,718,178.0,73.0,9.0,258.0,846.0,424.0,68.0,165.0,79.0,103.0,12,1,6,6,13,0,2,0,0,1.1500974658869396,0.12907726034677472,93.06685236768803,0.017139440643061183,28,0.42857142857142855,0.14502225470005975,1.9285714285714286,E
104,1752,339,1728,511,37,118,0.0,33.0,784,345,76,10,2,221,230581,6341.0,41021,109.0,65,2642,801.0,250.0,68.0,637.0,2799.0,1650.0,171.0,517.0,255.0,312.0,47,0,10,25,33,5,13,3,11,1.2100694444444444,0.15457936179030252,87.27517032551097,0.015528631676458399,100,0.47,0.17467662904366058,1.5815000000000001,E
105,793,169,750,323,9,50,0.0,3.0,338,139,49,7,0,98,107859,2922.0,22210,32.0,25,1108,323.0,104.0,24.0,442.0,1372.0,594.0,89.0,244.0,93.0,88.0,21,1,6,13,14,3,2,0,3,1.2826666666666666,0.1315623592976137,97.3456678700361,0.01990094552003602,42,0.5,0.1535209365150833,2.1464285714285714,C
106,185,23,103,83,2,16,0.0,3.0,64,31,13,5,0,27,23585,630.0,3408,8.0,6,170,59.0,22.0,1.0,108.0,322.0,122.0,8.0,36.0,13.0,21.0,4,0,1,1,2,1,1,0,0,2.0194174757281553,0.18485915492957747,138.73529411764707,0.03169014084507042,6,0.6666666666666666,0.22772593896713614,3.900000000000001,A
107,1872,336,1839,821,36,182,3.0,48.0,831,327,110,13,0,227,246189,5919.0,53663,101.0,60,2710,810.0,329.0,97.0,1032.0,3038.0,881.0,188.0,509.0,134.0,137.0,51,3,4,32,36,7,6,0,12,1.200652528548124,0.11029946145388815,90.84464944649447,0.019231127592568436,100,0.51,0.13512923243202954,2.269,D
109,1888,336,1784,598,29,192,3.0,19.0,792,365,86,23,2,305,235255,4920.0,31928,113.0,52,2653,794.0,272.0,21.0,728.0,2375.0,954.0,164.0,407.0,160.0,132.0,45,1,7,24,41,11,4,10,2,1.2466367713004485,0.15409671761463292,88.67508480964945,0.02280130293159609,100,0.45,0.18499091706339263,1.851,D
110,367,107,476,88,4,20,0.0,0.0,167,65,19,2,1,44,49948,1570.0,10555,6.0,2,619,162.0,80.0,5.0,117.0,525.0,504.0,38.0,94.0,162.0,130.0,16,0,9,8,3,2,0,0,1,0.9957983193277311,0.1487446707721459,80.69143780290791,0.011084793936522975,23,0.6956521739130435,0.15482235907153008,1.1869565217391305,F
111,1237,226,1244,596,15,46,1.0,14.0,605,194,66,11,0,160,163287,4058.0,30710,101.0,44,1872,549.0,182.0,27.0,793.0,1939.0,730.0,114.0,263.0,108.0,111.0,36,3,13,20,25,1,5,1,9,1.1760450160771705,0.1321393682839466,87.22596153846153,0.025822207749918592,77,0.4675324675324675,0.16239270595897098,2.059090909090909,D
113,623,141,695,226,11,47,1.0,7.0,288,118,30,2,0,98,81331,2141.0,20699,36.0,16,986,266.0,115.0,21.0,285.0,944.0,480.0,60.0,177.0,91.0,104.0,23,2,4,10,13,4,0,2,4,1.0992805755395683,0.10343494854823905,82.48580121703854,0.013768781100536257,39,0.5897435897435898,0.11955021981738254,1.715384615384615,E
114,1772,367,1913,640,29,123,0.0,22.0,803,321,91,13,0,274,238470,6601.0,41872,64.0,51,2720,736.0,313.0,68.0,861.0,2899.0,1511.0,217.0,520.0,283.0,310.0,47,0,10,15,27,10,16,5,17,1.1181390486147413,0.15764711501719525,87.67279411764706,0.020562667176155902,100,0.47,0.1791894344669469,1.9205,E
115,86,21,137,28,5,6,2.0,2.0,65,9,1,0,0,12,11330,324.0,2510,7.0,4,201,54.0,27.0,4.0,33.0,128.0,79.0,11.0,28.0,22.0,23.0,4,0,0,5,0,1,2,0,0,0.781021897810219,0.12908366533864543,56.3681592039801,0.013147410358565738,8,0.5,0.1423147410358566,1.0375,G
116,93,36,145,24,2,13,0.0,2.0,51,15,4,0,0,13,14121,404.0,2181,5.0,4,184,35.0,14.0,4.0,33.0,171.0,106.0,17.0,36.0,18.0,23.0,2,0,0,2,3,0,2,1,0,0.8896551724137931,0.18523613021549748,76.7445652173913,0.015130674002751032,8,0.25,0.19905547913801008,0.9937500000000001,F
117,1587,303,1623,623,23,77,1.0,15.0,716,260,94,16,0,198,207314,5770.0,37481,64.0,35,2250,559.0,250.0,38.0,774.0,2386.0,1457.0,158.0,436.0,303.0,256.0,37,0,21,19,28,2,5,8,4,1.1645101663585953,0.15394466529708387,92.13955555555556,0.020650462901203277,87,0.42528735632183906,0.1785251193938262,1.9931034482758625,D
118,126,38,225,38,1,14,0.0,0.0,70,22,4,0,0,16,18248,605.0,4877,7.0,5,295,61.0,34.0,0.0,47.0,192.0,183.0,10.0,39.0,61.0,73.0,3,0,2,4,1,0,4,0,0,0.7288888888888889,0.1240516711092885,61.85762711864407,0.009637071970473652,11,0.2727272727272727,0.12814435103547264,0.990909090909091,G
119,67,10,62,39,3,6,0.0,1.0,30,7,7,0,0,11,8469,162.0,1721,3.0,3,91,26.0,11.0,1.0,52.0,74.0,22.0,3.0,6.0,3.0,2.0,1,0,1,1,0,0,0,1,1,1.2419354838709677,0.09413131900058105,93.06593406593407,0.03021499128413713,4,0.25,0.12852992446252176,2.6375,D
120,598,100,389,303,14,26,0.0,9.0,167,107,55,13,0,83,74828,1670.0,10591,22.0,20,583,171.0,73.0,21.0,370.0,830.0,230.0,52.0,126.0,28.0,34.0,12,0,1,8,7,1,1,0,3,1.794344473007712,0.1576810499480691,128.3499142367067,0.034935322443584174,21,0.5714285714285714,0.20395902181097159,4.0285714285714285,A
121,766,135,609,222,6,55,0.0,14.0,242,137,57,16,3,151,100552,2933.0,15811,18.0,23,822,195.0,86.0,21.0,281.0,1342.0,747.0,97.0,221.0,106.0,139.0,13,1,7,6,10,0,0,0,6,1.4794745484400658,0.18550376320283346,122.32603406326034,0.01777243691101132,30,0.43333333333333335,0.20914110429447855,2.6716666666666664,A
122,284,56,259,111,3,15,0.0,9.0,118,46,18,5,0,39,36995,1041.0,7626,12.0,6,373,99.0,52.0,5.0,147.0,465.0,223.0,42.0,81.0,36.0,47.0,7,0,1,6,3,0,4,0,1,1.3127413127413128,0.13650668764752164,99.1823056300268,0.01927616050354052,15,0.4666666666666667,0.15737608182533439,2.1133333333333337,C
123,1579,349,2034,756,30,53,2.0,7.0,766,276,66,12,2,215,216100,5930.0,37433,99.0,45,2677,585.0,317.0,10.0,976.0,2820.0,1116.0,186.0,457.0,167.0,208.0,47,0,9,11,44,9,19,1,7,0.9478859390363815,0.1584163705821067,80.7246918192006,0.02607325087489648,100,0.47,0.18987497662490319,1.9775,E
124,17,9,20,11,0,0,0.0,0.0,6,2,1,1,0,2,2852,75.0,389,12.0,0,26,12.0,2.0,0.0,12.0,30.0,16.0,3.0,1.0,6.0,7.0,0,0,0,0,1,0,0,0,0,1.3,0.1928020565552699,109.6923076923077,0.030848329048843187,1,0.0,0.23321336760925454,2.75,B
125,105,33,129,35,0,13,0.0,1.0,40,20,7,1,0,11,13878,399.0,2824,1.0,1,166,38.0,29.0,2.0,42.0,184.0,81.0,17.0,40.0,17.0,18.0,4,0,0,2,5,0,0,0,0,1.069767441860465,0.14128895184135978,83.60240963855422,0.014872521246458924,7,0.5714285714285714,0.1591359773371105,1.4,F
126,392,91,383,110,6,64,0.0,3.0,178,76,14,4,0,42,51954,1600.0,9262,18.0,13,582,180.0,63.0,4.0,143.0,520.0,527.0,44.0,104.0,129.0,133.0,14,0,2,6,10,0,0,2,4,1.2610966057441253,0.17274886633556466,89.26804123711341,0.015439429928741092,24,0.5833333333333334,0.18410710429712807,1.3333333333333333,D
127,42,10,84,12,0,5,0.0,1.0,30,6,0,0,0,7,5914,183.0,2328,0.0,3,96,10.0,11.0,1.0,20.0,84.0,42.0,6.0,12.0,10.0,9.0,0,0,0,2,1,1,0,0,0,0.6190476190476191,0.07860824742268041,61.604166666666664,0.00859106529209622,4,0.0,0.08482388316151201,0.9625,G
128,580,108,348,275,8,21,0.0,5.0,174,107,38,14,4,116,75750,1747.0,11306,7.0,7,528,170.0,50.0,19.0,363.0,879.0,230.0,55.0,129.0,40.0,51.0,15,0,6,4,8,0,2,1,1,1.9770114942528736,0.15451972404033257,143.4659090909091,0.032106845922519014,22,0.6818181818181818,0.1913576861843269,3.713636363636364,A
130,167,25,131,51,3,5,1.0,3.0,64,38,7,1,0,24,21043,563.0,4414,7.0,6,204,65.0,12.0,3.0,63.0,262.0,141.0,15.0,34.0,20.0,28.0,6,0,2,1,2,1,1,1,1,1.465648854961832,0.12754870865428183,103.15196078431373,0.014272768463978252,9,0.6666666666666666,0.14788173991844134,1.7277777777777779,C
132,2051,341,1921,1147,36,103,1.0,16.0,821,373,123,26,2,271,264112,6168.0,42120,131.0,75,2699,707.0,327.0,45.0,1417.0,3073.0,808.0,151.0,460.0,128.0,131.0,46,3,33,12,30,2,9,2,9,1.2451847995835503,0.14643874643874644,97.85550203779178,0.03364197530864198,100,0.46,0.18997222222222226,2.9865,B
133,1957,392,1892,783,32,115,2.0,29.0,850,339,109,23,1,261,248682,6204.0,43437,84.0,61,2699,720.0,326.0,80.0,1024.0,2870.0,1204.0,183.0,507.0,194.0,222.0,50,3,14,29,34,2,5,4,9,1.2415433403805496,0.14282754333862835,92.13856984068174,0.023574372079103068,100,0.5,0.16994704975021296,2.244,C
134,2164,415,1926,820,43,122,2.0,31.0,837,396,130,33,2,315,279301,7111.0,42781,110.0,64,2711,699.0,298.0,82.0,1081.0,3378.0,1438.0,218.0,554.0,198.0,244.0,44,1,7,37,16,11,9,2,17,1.3390446521287642,0.16621864846544027,103.02508299520473,0.025268226549169024,100,0.44,0.19642084102755894,2.4419999999999997,B
136,150,43,170,33,0,10,0.0,2.0,74,30,4,1,0,24,20951,634.0,4340,13.0,4,233,62.0,23.0,1.0,48.0,257.0,202.0,25.0,41.0,27.0,34.0,4,0,1,1,4,0,0,2,1,1.1352941176470588,0.14608294930875576,89.91845493562232,0.011059907834101382,9,0.4444444444444444,0.15769354838709676,1.25,F
138,1907,475,1934,753,21,204,4.0,29.0,818,339,110,18,1,290,259896,6673.0,50813,87.0,43,2657,685.0,326.0,65.0,932.0,3211.0,1259.0,215.0,541.0,265.0,250.0,56,6,20,9,40,9,6,2,8,1.2316442605997933,0.13132466101194576,97.81558148287543,0.01834176293468207,100,0.56,0.1546287367405979,2.188,C
139,110,13,167,55,0,3,0.0,0.0,55,17,7,0,0,10,14480,354.0,3203,3.0,4,202,31.0,29.0,3.0,68.0,177.0,53.0,14.0,26.0,9.0,7.0,0,0,0,0,5,0,0,1,2,0.7365269461077845,0.1105213862004371,71.68316831683168,0.02123009678426475,8,0.0,0.13820793006556353,1.7375,F
140,133,46,169,58,1,6,0.0,1.0,59,22,6,3,0,17,18490,530.0,3410,1.0,1,216,44.0,33.0,2.0,76.0,231.0,114.0,15.0,42.0,24.0,28.0,4,0,1,4,3,1,0,0,0,1.0591715976331362,0.15542521994134897,85.60185185185185,0.022287390029325515,9,0.4444444444444444,0.17894134897360706,1.7222222222222223,E
141,156,53,276,52,4,25,2.0,3.0,103,19,3,1,0,15,22564,640.0,8521,9.0,6,376,91.0,43.0,3.0,73.0,263.0,157.0,22.0,61.0,34.0,30.0,5,0,1,7,7,0,0,0,0,0.7572463768115942,0.075108555333881,60.01063829787234,0.008567069592770801,15,0.3333333333333333,0.08230606736298557,0.9333333333333335,G
142,94,18,94,38,2,4,0.0,1.0,32,23,0,4,0,18,12549,319.0,2372,3.0,2,126,29.0,16.0,2.0,52.0,161.0,58.0,12.0,19.0,6.0,11.0,2,0,1,0,1,0,0,1,2,1.1914893617021276,0.13448566610455312,99.5952380952381,0.021922428330522766,5,0.4,0.16048060708263073,2.26,C
143,476,73,476,192,8,22,0.0,6.0,186,93,31,2,0,94,59139,1149.0,7409,8.0,6,640,155.0,69.0,8.0,219.0,569.0,168.0,32.0,102.0,24.0,35.0,15,0,2,5,7,2,5,3,0,1.153361344537815,0.15508165744364963,92.4046875,0.02955864489134836,24,0.625,0.19793494398704276,2.3875,C
144,635,73,390,232,11,43,1.0,7.0,236,113,41,10,2,97,76609,1747.0,11530,28.0,20,674,249.0,59.0,17.0,288.0,854.0,308.0,66.0,150.0,36.0,45.0,18,1,0,8,12,2,0,0,6,1.8153846153846154,0.1515177797051171,113.66320474777449,0.02497831743278404,29,0.6206896551724138,0.18410667823070248,2.4362068965517243,A
145,53,13,96,17,0,0,0.0,0.0,36,5,1,1,0,7,7540,281.0,1492,0.0,0,119,24.0,16.0,2.0,24.0,119.0,77.0,15.0,18.0,18.0,10.0,2,0,1,0,1,0,1,0,1,0.6875,0.18833780160857908,63.36134453781513,0.0160857908847185,4,0.5,0.2038069705093834,1.225,F
146,458,99,533,151,5,45,1.0,22.0,214,88,20,2,0,52,61431,1663.0,14818,16.0,12,747,194.0,84.0,48.0,191.0,743.0,405.0,45.0,143.0,73.0,63.0,11,0,2,9,10,0,1,0,5,1.0450281425891181,0.11222837090025645,82.23694779116465,0.01288972870832771,27,0.4074074074074074,0.1282750708597652,1.7148148148148152,F
147,1725,315,1924,593,29,179,3.0,18.0,820,309,72,16,1,217,222777,5971.0,42337,63.0,38,2671,655.0,310.0,55.0,778.0,2550.0,1403.0,205.0,456.0,290.0,289.0,40,3,22,32,15,8,12,1,7,1.0602910602910602,0.1410350284621017,83.40584050917259,0.018376361102581666,100,0.4,0.16051208163072492,1.7025,F
149,475,101,527,233,6,35,1.0,7.0,240,71,23,6,0,97,62521,1468.0,11264,10.0,7,719,178.0,99.0,27.0,297.0,669.0,253.0,58.0,99.0,43.0,49.0,17,0,3,0,16,3,0,4,1,1.092979127134725,0.13032670454545456,86.95549374130736,0.0263671875,27,0.6296296296296297,0.16121626420454543,2.509259259259259,D
150,71,18,124,27,0,7,0.0,0.0,34,14,3,0,0,4,9849,277.0,2188,4.0,3,168,57.0,14.0,0.0,31.0,122.0,57.0,5.0,27.0,9.0,26.0,2,0,2,3,2,0,0,0,1,0.717741935483871,0.126599634369287,58.625,0.01416819012797075,8,0.25,0.14351919561243148,0.8250000000000001,G
151,279,39,314,102,0,20,0.0,3.0,119,45,16,5,0,35,35490,891.0,6291,32.0,11,428,99.0,40.0,1.0,125.0,430.0,164.0,21.0,94.0,27.0,30.0,4,0,2,3,5,0,2,1,3,1.0127388535031847,0.14163090128755365,82.92056074766356,0.01986965506278811,16,0.25,0.1672055317119695,1.8250000000000002,F
153,2097,380,1871,1002,40,83,1.0,13.0,820,378,127,25,7,331,272776,6540.0,41039,78.0,60,2656,699.0,288.0,42.0,1208.0,3079.0,1133.0,193.0,573.0,144.0,210.0,49,1,11,31,44,1,8,1,3,1.3238909673971138,0.15936060820195425,102.70180722891567,0.029435415092960354,100,0.49,0.19811813153341942,2.7809999999999997,B
154,432,96,435,187,5,33,0.0,4.0,168,90,16,9,0,72,57518,1499.0,10241,8.0,7,578,134.0,80.0,12.0,235.0,710.0,278.0,53.0,131.0,38.0,54.0,10,0,0,8,9,0,1,1,2,1.2137931034482758,0.1463724245679133,99.5121107266436,0.02294697783419588,21,0.47619047619047616,0.17466165413533835,2.5261904761904765,C
155,1564,205,1184,542,25,147,1.0,38.0,589,272,101,26,4,161,192525,4512.0,38531,76.0,58,1871,596.0,168.0,107.0,657.0,2197.0,864.0,140.0,337.0,148.0,169.0,35,0,4,28,18,0,10,0,9,1.494087837837838,0.11710051646726014,102.8995189738108,0.017051205522825776,69,0.5072463768115942,0.14036334380109525,2.3746376811594208,B
156,1742,347,1888,472,38,190,0.0,25.0,842,285,89,13,2,205,228732,6370.0,30252,68.0,53,2713,745.0,327.0,53.0,608.0,2882.0,1715.0,188.0,441.0,246.0,290.0,48,4,21,20,30,6,7,2,10,1.1064618644067796,0.21056459077085812,84.30962034647992,0.02009784477059368,100,0.48,0.23759553087399177,1.4700000000000002,E
157,166,49,304,59,3,31,0.0,3.0,103,27,3,0,0,26,22881,610.0,5979,6.0,4,401,91.0,52.0,4.0,80.0,253.0,159.0,23.0,47.0,20.0,28.0,8,0,5,5,5,0,0,0,0,0.7072368421052632,0.10202374979093494,57.05985037406484,0.013380163907007862,15,0.5333333333333333,0.11618665328650277,1.1199999999999999,G
158,1809,330,1840,758,33,180,2.0,38.0,827,323,86,15,3,224,235473,5941.0,45983,70.0,53,2586,685.0,260.0,58.0,953.0,2814.0,1168.0,155.0,490.0,166.0,195.0,41,5,10,17,31,14,5,8,10,1.1625,0.12919992171019726,91.0568445475638,0.02072505056216428,100,0.41,0.1556690516060283,2.0775,D
159,179,45,265,48,3,22,0.0,5.0,108,24,5,2,0,30,24877,714.0,3860,10.0,5,338,63.0,43.0,5.0,68.0,276.0,181.0,23.0,51.0,44.0,71.0,4,1,1,2,3,1,1,0,2,0.8452830188679246,0.1849740932642487,73.60059171597634,0.017616580310880828,11,0.36363636363636365,0.1951476683937824,1.4454545454545455,F
160,841,232,943,319,19,68,0.0,6.0,385,155,36,9,0,133,118253,3353.0,25375,26.0,17,1274,289.0,157.0,15.0,394.0,1455.0,786.0,75.0,279.0,192.0,172.0,19,3,1,2,27,4,1,4,8,1.1378579003181337,0.13213793103448276,92.82025117739404,0.015527093596059114,50,0.38,0.15032827586206898,1.838,E
161,1027,244,1484,429,18,35,3.0,14.0,524,158,46,12,0,173,140305,3513.0,37088,27.0,16,1947,428.0,219.0,26.0,541.0,1610.0,680.0,101.0,307.0,130.0,144.0,35,1,5,20,16,7,4,5,13,0.8564690026954178,0.09472066436583261,72.06214689265536,0.01458692838654012,71,0.49295774647887325,0.11193243097497847,1.7232394366197181,F
162,1424,365,1919,495,34,127,0.0,7.0,781,221,58,3,2,175,192880,6073.0,47052,45.0,38,2674,695.0,320.0,34.0,652.0,2550.0,1599.0,165.0,482.0,297.0,328.0,42,1,31,29,16,8,5,2,8,0.9322563835330901,0.129069965144946,72.13163799551234,0.013857009266343619,100,0.42,0.14401088157782882,1.3910000000000002,F
163,8,4,19,3,0,4,0.0,0.0,8,0,0,0,0,0,1343,36.0,251,0.0,0,24,5.0,5.0,0.0,5.0,18.0,8.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.631578947368421,0.14342629482071714,55.958333333333336,0.0199203187250996,1,0.0,0.16286852589641437,0.6000000000000001,G
164,1240,229,1366,552,24,128,1.0,35.0,578,208,61,14,1,170,159675,3861.0,29282,50.0,39,1915,490.0,241.0,71.0,709.0,1854.0,712.0,102.0,293.0,90.0,101.0,31,1,12,17,22,7,7,3,4,1.075402635431918,0.1318557475582269,83.38120104438643,0.024212826992691755,73,0.4246575342465753,0.1621531999180384,2.127397260273973,E
165,11,0,20,4,0,0,0.0,0.0,7,2,0,0,0,1,1578,47.0,228,0.0,0,20,0.0,0.0,0.0,7.0,25.0,11.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.55,0.20614035087719298,78.9,0.03070175438596491,1,0.0,0.2391666666666667,0.9500000000000001,F
166,185,44,237,84,3,16,2.0,3.0,98,30,7,0,0,31,25071,774.0,5618,4.0,6,336,87.0,31.0,10.0,115.0,284.0,188.0,32.0,52.0,57.0,46.0,9,0,3,6,3,3,0,0,0,0.9662447257383966,0.13777144891420434,74.61607142857143,0.02046991812032752,15,0.6,0.1537184051263795,1.5833333333333333,F
167,64,23,112,16,0,1,0.0,0.0,38,11,1,0,0,9,8466,279.0,1518,0.0,0,139,24.0,14.0,0.0,22.0,104.0,80.0,5.0,30.0,23.0,15.0,4,0,0,0,3,0,0,0,3,0.7767857142857143,0.18379446640316205,60.906474820143885,0.014492753623188406,6,0.6666666666666666,0.19303030303030302,0.775,F
168,1315,230,1035,541,10,75,2.0,34.0,426,236,79,36,7,206,165305,3706.0,24374,17.0,12,1389,338.0,166.0,51.0,694.0,1664.0,739.0,99.0,314.0,83.0,113.0,25,0,14,19,6,8,2,0,1,1.4927536231884058,0.152047263477476,119.01007919366451,0.028472962993353574,50,0.5,0.18611430212521535,3.202,A
170,48,12,64,20,1,5,0.0,0.0,28,10,0,0,0,6,6521,179.0,1648,2.0,1,94,28.0,11.0,1.0,23.0,83.0,38.0,6.0,12.0,6.0,11.0,3,1,0,1,1,0,0,1,0,0.9375,0.10861650485436893,69.37234042553192,0.013956310679611651,4,0.75,0.12836165048543693,1.275,F
171,1830,439,1964,658,27,95,2.0,26.0,767,338,97,19,3,314,249865,6990.0,51223,48.0,47,2604,598.0,268.0,52.0,905.0,3155.0,1605.0,184.0,550.0,290.0,301.0,44,2,11,24,30,6,8,11,8,1.1552953156822812,0.13646213614977648,95.95430107526882,0.0176678445229682,100,0.44,0.1553384221931554,2.0174999999999996,D
